date,country_code,A,B
2017-08-01,MS,5,1
2017-09-01,MS,6,3
2017-10-01,MS,5,3
2017-11-01,MS,7,5
2017-12-01,MS,9,4
2018-01-01,MS,7,3
2018-02-01,MS,5,4
2018-03-01,MS,7,3
2018-04-01,MS,9,1
2018-05-01,MS,8,-1
2018-06-01,MS,7,0
2018-07-01,MS,7,-1
2018-08-01,MS,9,0
2018-09-01,MS,11,1
2018-10-01,MS,11,0
2018-11-01,MS,13,-2
2018-12-01,MS,12,-3
2019-01-01,MS,10,-3
2019-02-01,MS,11,-4
2019-03-01,MS,11,-6
2019-04-01,MS,9,-4
2019-05-01,MS,9,-5
2019-06-01,MS,8,-7
2019-07-01,MS,6,-6
2019-08-01,MS,8,-6
2019-09-01,MS,6,-6
2019-10-01,MS,8,-6
2019-11-01,MS,10,-4
2019-12-01,MS,10,-6
2020-01-01,MS,10,-8
2020-02-01,MS,12,-6
2020-03-01,MS,13,-4
2020-04-01,MS,13,-3
2020-05-01,MS,14,-5
2020-06-01,MS,14,-5
2020-07-01,MS,14,-3
2020-08-01,MS,14,-4
2020-09-01,MS,12,-5
2020-10-01,MS,11,-7
2020-11-01,MS,12,-9
2020-12-01,MS,10,-9
2021-01-01,MS,8,-10
2021-02-01,MS,10,-9
2021-03-01,MS,9,-9
2021-04-01,MS,10,-10
2021-05-01,MS,9,-11
2021-06-01,MS,7,-9
2021-07-01,MS,7,-11
2021-08-01,MS,9,-11
2021-09-01,MS,10,-9
2021-10-01,MS,9,-11
2021-11-01,MS,8,-10
2021-12-01,MS,10,-11
2022-01-01,MS,8,-12
2022-02-01,MS,10,-14
2022-03-01,MS,12,-12
2022-04-01,MS,14,-12
2022-05-01,MS,16,-13
2022-06-01,MS,18,-12
2022-07-01,MS,16,-10
2022-08-01,MS,14,-12
2022-09-01,MS,13,-11
2022-10-01,MS,15,-9
2022-11-01,MS,17,-7
2022-12-01,MS,18,-7
2023-01-01,MS,20,-5
2023-02-01,MS,20,-4
2023-03-01,MS,22,-6
2023-04-01,MS,24,-8
2023-05-01,MS,26,-8
2023-06-01,MS,28,-6
2023-07-01,MS,28,-8
2023-08-01,MS,29,-6
2023-09-01,MS,31,-8
2023-10-01,MS,33,-7
2023-11-01,MS,33,-5
2023-12-01,MS,31,-4
2024-01-01,MS,31,-6
2024-02-01,MS,29,-8
2024-03-01,MS,30,-10
2015-01-01,MT,-2,-2
2015-02-01,MT,-4,0
2015-03-01,MT,-5,-1
2015-04-01,MT,-5,-1
2015-05-01,MT,-7,1
2015-06-01,MT,-8,3
2015-07-01,MT,-9,3
2015-08-01,MT,-7,5
2015-09-01,MT,-8,3
2015-10-01,MT,-7,3
2015-11-01,MT,-9,3
2015-12-01,MT,-10,4
2016-01-01,MT,-9,6
2016-02-01,MT,-9,6
2016-03-01,MT,-11,6
2016-04-01,MT,-12,4
2016-05-01,MT,-13,4
2016-06-01,MT,-11,5
2016-07-01,MT,-9,5
2016-08-01,MT,-11,5
2016-09-01,MT,-11,4
2016-10-01,MT,-11,5
2016-11-01,MT,-13,4
2016-12-01,MT,-13,6
2017-01-01,MT,-14,6
2017-02-01,MT,-15,5
2017-03-01,MT,-17,4
2017-04-01,MT,-17,6
2017-05-01,MT,-16,4
2017-06-01,MT,-16,3
2017-07-01,MT,-15,3
2017-08-01,MT,-17,1
2017-09-01,MT,-18,1
2017-10-01,MT,-16,0
2017-11-01,MT,-16,-2
2017-12-01,MT,-17,0
2018-01-01,MT,-15,-1
2018-02-01,MT,-15,-3
2018-03-01,MT,-14,-4
2018-04-01,MT,-12,-2
2018-05-01,MT,-10,0
2018-06-01,MT,-11,0
2018-07-01,MT,-10,-2
2018-08-01,MT,-11,-3
2018-09-01,MT,-13,-3
2018-10-01,MT,-11,-4
2018-11-01,MT,-12,-5
2018-12-01,MT,-12,-3
2019-01-01,MT,-11,-4
2019-02-01,MT,-13,-4
2019-03-01,MT,-14,-4
2019-04-01,MT,-12,-2
2019-05-01,MT,-13,-1
2019-06-01,MT,-11,-2
2019-07-01,MT,-11,-2
2019-08-01,MT,-10,-1
2019-09-01,MT,-9,1
2019-10-01,MT,-7,0
2019-11-01,MT,-6,2
2019-12-01,MT,-8,2
2020-01-01,MT,-8,2
2020-02-01,MT,-10,0
2020-03-01,MT,-10,-1
2020-04-01,MT,-12,-1
2020-05-01,MT,-12,0
2020-06-01,MT,-13,-2
2020-07-01,MT,-15,-3
2020-08-01,MT,-14,-3
2020-09-01,MT,-14,-5
2020-10-01,MT,-12,-6
2020-11-01,MT,-13,-7
2020-12-01,MT,-14,-5
2021-01-01,MT,-12,-4
2021-02-01,MT,-12,-4
2021-03-01,MT,-13,-4
2021-04-01,MT,-12,-2
2021-05-01,MT,-11,0
2021-06-01,MT,-13,-2
2021-07-01,MT,-13,-3
2021-08-01,MT,-15,-1
2021-09-01,MT,-17,-2
2021-10-01,MT,-17,-1
2021-11-01,MT,-15,1
2021-12-01,MT,-15,1
2022-01-01,MT,-15,3
2022-02-01,MT,-15,3
2022-03-01,MT,-14,3
2022-04-01,MT,-13,3
2022-05-01,MT,-15,1
2022-06-01,MT,-16,1
2022-07-01,MT,-15,-1
2022-08-01,MT,-16,-3
2022-09-01,MT,-18,-2
2022-10-01,MT,-19,0
2022-11-01,MT,-18,-2
2022-12-01,MT,-16,-2
2023-01-01,MT,-15,-4
2023-02-01,MT,-15,-4
2023-03-01,MT,-14,-5
2023-04-01,MT,-13,-5
2023-05-01,MT,-15,-3
2023-06-01,MT,-15,-4
2023-07-01,MT,-15,-5
2023-08-01,MT,-14,-7
2023-09-01,MT,-13,-9
2023-10-01,MT,-13,-8
2023-11-01,MT,-13,-7
2023-12-01,MT,-14,-8
2024-01-01,MT,-14,-8
2024-02-01,MT,-15,-7
2024-03-01,MT,-17,-7
2015-01-01,MX,1,0
2015-02-01,MX,1,-1
2015-03-01,MX,3,1
2015-04-01,MX,1,2
2015-05-01,MX,3,1
2015-06-01,MX,3,3
2015-07-01,MX,5,5
2015-08-01,MX,5,4
2015-09-01,MX,7,2
2015-10-01,MX,5,3
2015-11-01,MX,7,4
2015-12-01,MX,7,2
2016-01-01,MX,7,0
2016-02-01,MX,7,-1
2016-03-01,MX,5,-1
2016-04-01,MX,3,-2
2016-05-01,MX,2,-3
2016-06-01,MX,4,-5
2016-07-01,MX,3,-6
2016-08-01,MX,1,-6
2016-09-01,MX,2,-7
2016-10-01,MX,1,-5
2016-11-01,MX,0,-6
2016-12-01,MX,1,-8
2017-01-01,MX,0,-8
2017-02-01,MX,2,-7
2017-03-01,MX,3,-8
2017-04-01,MX,4,-7
2017-05-01,MX,2,-5
2017-06-01,MX,1,-6
2017-07-01,MX,2,-8
2017-08-01,MX,0,-6
2017-09-01,MX,-2,-4
2017-10-01,MX,-1,-2
2017-11-01,MX,0,-4
2017-12-01,MX,0,-4
2018-01-01,MX,-1,-2
2018-02-01,MX,-3,-4
2018-03-01,MX,-1,-6
2018-04-01,MX,1,-7
2018-05-01,MX,-1,-6
2018-06-01,MX,-3,-7
2018-07-01,MX,-1,-7
2018-08-01,MX,-1,-6
2018-09-01,MX,1,-8
2018-10-01,MX,1,-10
2018-11-01,MX,3,-8
2018-12-01,MX,2,-8
2019-01-01,MX,1,-6
2019-02-01,MX,2,-7
2019-03-01,MX,4,-7
2019-04-01,MX,5,-6
2019-05-01,MX,3,-8
2019-06-01,MX,5,-7
2019-07-01,MX,7,-6
2019-08-01,MX,6,-4
2019-09-01,MX,5,-5
2019-10-01,MX,5,-6
2019-11-01,MX,3,-4
2019-12-01,MX,3,-4
2020-01-01,MX,5,-6
2020-02-01,MX,3,-7
2020-03-01,MX,1,-5
2020-04-01,MX,1,-6
2020-05-01,MX,-1,-4
2020-06-01,MX,-2,-6
2020-07-01,MX,-2,-8
2020-08-01,MX,-4,-7
2020-09-01,MX,-6,-6
2020-10-01,MX,-8,-5
2020-11-01,MX,-10,-6
2020-12-01,MX,-12,-5
2021-01-01,MX,-14,-6
2021-02-01,MX,-14,-7
2021-03-01,MX,-16,-9
2021-04-01,MX,-14,-9
2021-05-01,MX,-13,-11
2021-06-01,MX,-14,-10
2021-07-01,MX,-14,-10
2021-08-01,MX,-16,-12
2021-09-01,MX,-14,-10
2021-10-01,MX,-16,-10
2021-11-01,MX,-17,-10
2021-12-01,MX,-15,-12
2022-01-01,MX,-14,-10
2022-02-01,MX,-15,-8
2022-03-01,MX,-15,-6
2022-04-01,MX,-14,-7
2022-05-01,MX,-14,-9
2022-06-01,MX,-12,-10
2022-07-01,MX,-12,-12
2022-08-01,MX,-11,-12
2022-09-01,MX,-10,-10
2022-10-01,MX,-12,-12
2022-11-01,MX,-12,-11
2022-12-01,MX,-11,-11
2023-01-01,MX,-13,-13
2023-02-01,MX,-11,-13
2023-03-01,MX,-9,-12
2023-04-01,MX,-9,-14
2023-05-01,MX,-11,-14
2023-06-01,MX,-9,-15
2023-07-01,MX,-10,-17
2023-08-01,MX,-12,-18
2023-09-01,MX,-11,-17
2023-10-01,MX,-12,-15
2023-11-01,MX,-12,-17
2023-12-01,MX,-13,-18
2024-01-01,MX,-15,-16
2024-02-01,MX,-15,-14
2024-03-01,MX,-15,-12
2015-01-01,MY,0,1
2015-02-01,MY,-2,1
2015-03-01,MY,-2,-1
2015-04-01,MY,0,1
2015-05-01,MY,2,3
2015-06-01,MY,1,2
2015-07-01,MY,1,2
2015-08-01,MY,1,3
2015-09-01,MY,0,2
2015-10-01,MY,-1,4
2015-11-01,MY,-2,6
2015-12-01,MY,-2,8
2016-01-01,MY,-2,7
2016-02-01,MY,-4,8
2016-03-01,MY,-4,10
2016-04-01,MY,-2,11
2016-05-01,MY,-2,10
2016-06-01,MY,-4,11
2016-07-01,MY,-6,12
2016-08-01,MY,-8,12
2016-09-01,MY,-9,10
2016-10-01,MY,-7,10
2016-11-01,MY,-8,8
2016-12-01,MY,-9,7
2017-01-01,MY,-10,5
2017-02-01,MY,-12,5
2017-03-01,MY,-11,4
2017-04-01,MY,-11,3
2017-05-01,MY,-12,1
2017-06-01,MY,-10,3
2017-07-01,MY,-11,4
2017-08-01,MY,-10,2
2017-09-01,MY,-10,0
2017-10-01,MY,-12,0
2017-11-01,MY,-14,-2
2017-12-01,MY,-14,-1
2018-01-01,MY,-13,-2
2018-02-01,MY,-12,-2
2018-03-01,MY,-14,-2
2018-04-01,MY,-15,-2
2018-05-01,MY,-14,0
2018-06-01,MY,-14,-1
2018-07-01,MY,-13,-1
2018-08-01,MY,-11,1
2018-09-01,MY,-13,2
2018-10-01,MY,-14,1
2018-11-01,MY,-14,1
2018-12-01,MY,-12,0
2019-01-01,MY,-11,-2
2019-02-01,MY,-12,-2
2019-03-01,MY,-13,-4
2019-04-01,MY,-11,-5
2019-05-01,MY,-11,-5
2019-06-01,MY,-12,-5
2019-07-01,MY,-12,-4
2019-08-01,MY,-13,-5
2019-09-01,MY,-15,-4
2019-10-01,MY,-17,-3
2019-11-01,MY,-17,-3
2019-12-01,MY,-17,-3
2020-01-01,MY,-18,-2
2020-02-01,MY,-16,-1
2020-03-01,MY,-14,1
2020-04-01,MY,-16,2
2020-05-01,MY,-18,4
2020-06-01,MY,-19,3
2020-07-01,MY,-19,3
2020-08-01,MY,-20,2
2020-09-01,MY,-22,2
2020-10-01,MY,-24,3
2020-11-01,MY,-24,3
2020-12-01,MY,-22,2
2021-01-01,MY,-20,4
2021-02-01,MY,-22,2
2021-03-01,MY,-22,2
2021-04-01,MY,-24,2
2021-05-01,MY,-25,0
2021-06-01,MY,-26,-1
2021-07-01,MY,-24,-3
2021-08-01,MY,-22,-3
2021-09-01,MY,-21,-3
2021-10-01,MY,-19,-3
2021-11-01,MY,-21,-1
2021-12-01,MY,-19,0
2022-01-01,MY,-17,-2
2022-02-01,MY,-16,-1
2022-03-01,MY,-14,1
2022-04-01,MY,-15,2
2022-05-01,MY,-17,2
2022-06-01,MY,-16,2
2022-07-01,MY,-16,4
2022-08-01,MY,-15,3
2022-09-01,MY,-17,3
2022-10-01,MY,-16,5
2022-11-01,MY,-14,6
2022-12-01,MY,-16,5
2023-01-01,MY,-16,3
2023-02-01,MY,-14,5
2023-03-01,MY,-12,7
2023-04-01,MY,-14,9
2023-05-01,MY,-13,11
2023-06-01,MY,-15,9
2023-07-01,MY,-17,7
2023-08-01,MY,-19,9
2023-09-01,MY,-19,9
2023-10-01,MY,-17,10
2023-11-01,MY,-18,8
2023-12-01,MY,-19,9
2024-01-01,MY,-20,10
2024-02-01,MY,-22,10
2024-03-01,MY,-23,11
2015-01-01,NI,0,-2
2015-02-01,NI,-2,-4
2015-03-01,NI,-1,-2
2015-04-01,NI,-3,0
2015-05-01,NI,-1,-1
2015-06-01,NI,-1,0
2015-07-01,NI,-3,1
2015-08-01,NI,-4,3
2015-09-01,NI,-6,1
2015-10-01,NI,-8,3
2015-11-01,NI,-7,3
2015-12-01,NI,-6,2
2016-01-01,NI,-6,1
2016-02-01,NI,-4,3
2016-03-01,NI,-5,5
2016-04-01,NI,-5,3
2016-05-01,NI,-4,1
2016-06-01,NI,-4,1
2016-07-01,NI,-6,1
2016-08-01,NI,-4,-1
2016-09-01,NI,-3,-2
2016-10-01,NI,-1,-4
2016-11-01,NI,1,-6
2016-12-01,NI,0,-8
2017-01-01,NI,-2,-9
2017-02-01,NI,0,-10
2017-03-01,NI,0,-12
2017-04-01,NI,1,-14
2017-05-01,NI,3,-14
2017-06-01,NI,5,-15
2017-07-01,NI,7,-16
2017-08-01,NI,6,-18
2017-09-01,NI,6,-19
2017-10-01,NI,8,-18
2017-11-01,NI,10,-16
2017-12-01,NI,11,-18
2018-01-01,NI,12,-18
2018-02-01,NI,12,-17
2018-03-01,NI,11,-15
2018-04-01,NI,12,-17
2018-05-01,NI,12,-16
2018-06-01,NI,13,-17
2018-07-01,NI,11,-19
2018-08-01,NI,10,-20
2018-09-01,NI,8,-20
2018-10-01,NI,8,-18
2018-11-01,NI,9,-16
2018-12-01,NI,10,-16
2019-01-01,NI,12,-15
2019-02-01,NI,10,-13
2019-03-01,NI,10,-14
2019-04-01,NI,10,-15
2019-05-01,NI,8,-15
2019-06-01,NI,7,-16
2019-07-01,NI,9,-16
2019-08-01,NI,8,-15
2019-09-01,NI,6,-13
2019-10-01,NI,8,-15
2019-11-01,NI,9,-13
2019-12-01,NI,10,-12
2020-01-01,NI,12,-11
2020-02-01,NI,12,-10
2020-03-01,NI,13,-12
2020-04-01,NI,13,-13
2020-05-01,NI,14,-11
2020-06-01,NI,12,-13
2020-07-01,NI,10,-12
2020-08-01,NI,12,-13
2020-09-01,NI,13,-11
2020-10-01,NI,11,-13
2020-11-01,NI,11,-15
2020-12-01,NI,12,-13
2021-01-01,NI,10,-15
2021-02-01,NI,12,-14
2021-03-01,NI,12,-16
2021-04-01,NI,11,-14
2021-05-01,NI,10,-14
2021-06-01,NI,8,-14
2021-07-01,NI,8,-16
2021-08-01,NI,7,-15
2021-09-01,NI,5,-15
2021-10-01,NI,3,-15
2021-11-01,NI,5,-14
2021-12-01,NI,3,-12
2022-01-01,NI,2,-12
2022-02-01,NI,3,-14
2022-03-01,NI,3,-12
2022-04-01,NI,5,-14
2022-05-01,NI,6,-14
2022-06-01,NI,5,-13
2022-07-01,NI,6,-15
2022-08-01,NI,8,-17
2022-09-01,NI,8,-16
2022-10-01,NI,6,-15
2022-11-01,NI,6,-16
2022-12-01,NI,8,-15
2023-01-01,NI,9,-13
2023-02-01,NI,9,-12
2023-03-01,NI,7,-13
2023-04-01,NI,8,-12
2023-05-01,NI,10,-14
2023-06-01,NI,12,-16
2023-07-01,NI,10,-16
2023-08-01,NI,8,-18
2023-09-01,NI,6,-17
2023-10-01,NI,6,-18
2023-11-01,NI,5,-17
2023-12-01,NI,7,-15
2024-01-01,NI,9,-13
2024-02-01,NI,11,-11
2024-03-01,NI,11,-11
2015-01-01,NL,2,-2
2015-02-01,NL,0,-2
2015-03-01,NL,1,0
2015-04-01,NL,3,2
2015-05-01,NL,5,2
2015-06-01,NL,5,4
2015-07-01,NL,6,2
2015-08-01,NL,8,3
2015-09-01,NL,6,1
2015-10-01,NL,8,1
2015-11-01,NL,8,2
2015-12-01,NL,8,2
2016-01-01,NL,9,1
2016-02-01,NL,8,0
2016-03-01,NL,8,-2
2016-04-01,NL,7,-3
2016-05-01,NL,7,-2
2016-06-01,NL,8,-4
2016-07-01,NL,6,-6
2016-08-01,NL,7,-4
2016-09-01,NL,9,-2
2016-10-01,NL,9,-3
2016-11-01,NL,8,-1
2016-12-01,NL,6,0
2017-01-01,NL,8,1
2017-02-01,NL,9,0
2017-03-01,NL,8,1
2017-04-01,NL,9,1
2017-05-01,NL,9,1
2017-06-01,NL,7,2
2017-07-01,NL,6,1
2017-08-01,NL,8,1
2017-09-01,NL,8,3
2017-10-01,NL,6,4
2017-11-01,NL,6,4
2017-12-01,NL,5,4
2018-01-01,NL,5,5
2018-02-01,NL,5,5
2018-03-01,NL,5,4
2018-04-01,NL,4,3
2018-05-01,NL,3,5
2018-06-01,NL,2,5
2018-07-01,NL,4,5
2018-08-01,NL,3,6
2018-09-01,NL,5,5
2018-10-01,NL,3,6
2018-11-01,NL,1,5
2018-12-01,NL,-1,6
2019-01-01,NL,1,6
2019-02-01,NL,-1,7
2019-03-01,NL,1,6
2019-04-01,NL,0,6
2019-05-01,NL,1,4
2019-06-01,NL,-1,6
2019-07-01,NL,-1,8
2019-08-01,NL,-3,10
2019-09-01,NL,-1,12
2019-10-01,NL,-2,14
2019-11-01,NL,0,13
2019-12-01,NL,0,12
2020-01-01,NL,1,10
2020-02-01,NL,3,11
2020-03-01,NL,1,12
2020-04-01,NL,3,12
2020-05-01,NL,5,13
2020-06-01,NL,4,15
2020-07-01,NL,5,17
2020-08-01,NL,4,18
2020-09-01,NL,6,16
2020-10-01,NL,8,14
2020-11-01,NL,7,12
2020-12-01,NL,5,11
2021-01-01,NL,7,11
2021-02-01,NL,9,12
2021-03-01,NL,10,12
2021-04-01,NL,12,11
2021-05-01,NL,14,11
2021-06-01,NL,14,12
2021-07-01,NL,15,13
2021-08-01,NL,14,14
2021-09-01,NL,15,16
2021-10-01,NL,17,14
2021-11-01,NL,19,13
2021-12-01,NL,21,14
2022-01-01,NL,21,15
2022-02-01,NL,22,14
2022-03-01,NL,21,14
2022-04-01,NL,22,15
2022-05-01,NL,21,17
2022-06-01,NL,22,19
2022-07-01,NL,21,20
2022-08-01,NL,23,19
2022-09-01,NL,24,21
2022-10-01,NL,23,19
2022-11-01,NL,24,17
2022-12-01,NL,22,15
2023-01-01,NL,23,13
2023-02-01,NL,25,15
2023-03-01,NL,25,14
2023-04-01,NL,27,15
2023-05-01,NL,26,17
2023-06-01,NL,28,19
2023-07-01,NL,26,17
2023-08-01,NL,25,16
2023-09-01,NL,25,14
2023-10-01,NL,23,16
2023-11-01,NL,25,14
2023-12-01,NL,25,13
2024-01-01,NL,25,13
2024-02-01,NL,27,14
2024-03-01,NL,27,13
2015-01-01,NO,1,-1
2015-02-01,NO,0,-3
2015-03-01,NO,1,-3
2015-04-01,NO,0,-1
2015-05-01,NO,-1,-2
2015-06-01,NO,-1,-1
2015-07-01,NO,-2,-3
2015-08-01,NO,0,-3
2015-09-01,NO,2,-2
2015-10-01,NO,0,-2
2015-11-01,NO,1,0
2015-12-01,NO,3,1
2016-01-01,NO,1,1
2016-02-01,NO,2,0
2016-03-01,NO,4,2
2016-04-01,NO,6,0
2016-05-01,NO,8,1
2016-06-01,NO,8,1
2016-07-01,NO,6,0
2016-08-01,NO,4,-1
2016-09-01,NO,5,-3
2016-10-01,NO,4,-4
2016-11-01,NO,5,-3
2016-12-01,NO,6,-1
2017-01-01,NO,8,0
2017-02-01,NO,9,-1
2017-03-01,NO,11,-2
2017-04-01,NO,12,0
2017-05-01,NO,14,-2
2017-06-01,NO,12,-4
2017-07-01,NO,10,-3
2017-08-01,NO,8,-5
2017-09-01,NO,9,-6
2017-10-01,NO,11,-5
2017-11-01,NO,9,-5
2017-12-01,NO,9,-6
2018-01-01,NO,11,-7
2018-02-01,NO,13,-5
2018-03-01,NO,12,-3
2018-04-01,NO,11,-3
2018-05-01,NO,13,-4
2018-06-01,NO,15,-3
2018-07-01,NO,15,-4
2018-08-01,NO,16,-2
2018-09-01,NO,14,-4
2018-10-01,NO,12,-5
2018-11-01,NO,10,-3
2018-12-01,NO,9,-1
2019-01-01,NO,8,-3
2019-02-01,NO,9,-2
2019-03-01,NO,8,-3
2019-04-01,NO,10,-1
2019-05-01,NO,11,-2
2019-06-01,NO,13,-4
2019-07-01,NO,14,-2
2019-08-01,NO,12,-3
2019-09-01,NO,11,-2
2019-10-01,NO,11,-3
2019-11-01,NO,12,-4
2019-12-01,NO,13,-3
2020-01-01,NO,12,-1
2020-02-01,NO,10,1
2020-03-01,NO,11,0
2020-04-01,NO,12,2
2020-05-01,NO,13,4
2020-06-01,NO,15,4
2020-07-01,NO,14,5
2020-08-01,NO,12,6
2020-09-01,NO,12,5
2020-10-01,NO,11,7
2020-11-01,NO,13,9
2020-12-01,NO,11,9
2021-01-01,NO,12,8
2021-02-01,NO,11,8
2021-03-01,NO,13,9
2021-04-01,NO,11,8
2021-05-01,NO,9,8
2021-06-01,NO,8,8
2021-07-01,NO,7,9
2021-08-01,NO,5,11
2021-09-01,NO,4,10
2021-10-01,NO,5,8
2021-11-01,NO,7,10
2021-12-01,NO,7,8
2022-01-01,NO,7,9
2022-02-01,NO,7,8
2022-03-01,NO,6,7
2022-04-01,NO,6,5
2022-05-01,NO,7,5
2022-06-01,NO,8,3
2022-07-01,NO,6,4
2022-08-01,NO,5,4
2022-09-01,NO,3,4
2022-10-01,NO,4,4
2022-11-01,NO,2,3
2022-12-01,NO,2,4
2023-01-01,NO,1,4
2023-02-01,NO,2,6
2023-03-01,NO,1,7
2023-04-01,NO,1,6
2023-05-01,NO,3,6
2023-06-01,NO,1,7
2023-07-01,NO,3,6
2023-08-01,NO,4,4
2023-09-01,NO,5,5
2023-10-01,NO,5,7
2023-11-01,NO,3,6
2023-12-01,NO,3,6
2024-01-01,NO,3,6
2024-02-01,NO,3,6
2024-03-01,NO,1,8
2015-01-01,NZ,1,1
2015-02-01,NZ,-1,3
2015-03-01,NZ,1,2
2015-04-01,NZ,-1,2
2015-05-01,NZ,-1,2
2015-06-01,NZ,-3,4
2015-07-01,NZ,-1,6
2015-08-01,NZ,-3,5
2015-09-01,NZ,-1,6
2015-10-01,NZ,-2,4
2015-11-01,NZ,0,2
2015-12-01,NZ,0,3
2016-01-01,NZ,-1,3
2016-02-01,NZ,1,3
2016-03-01,NZ,1,3
2016-04-01,NZ,0,1
2016-05-01,NZ,1,2
2016-06-01,NZ,0,1
2016-07-01,NZ,-1,2
2016-08-01,NZ,-2,1
2016-09-01,NZ,-1,3
2016-10-01,NZ,-3,2
2016-11-01,NZ,-4,4
2016-12-01,NZ,-3,2
2017-01-01,NZ,-4,3
2017-02-01,NZ,-2,2
2017-03-01,NZ,0,1
2017-04-01,NZ,-2,0
2017-05-01,NZ,-4,1
2017-06-01,NZ,-5,-1
2017-07-01,NZ,-3,-3
2017-08-01,NZ,-3,-3
2017-09-01,NZ,-4,-4
2017-10-01,NZ,-2,-6
2017-11-01,NZ,-2,-8
2017-12-01,NZ,-4,-10
2018-01-01,NZ,-6,-8
2018-02-01,NZ,-8,-6
2018-03-01,NZ,-6,-5
2018-04-01,NZ,-4,-4
2018-05-01,NZ,-4,-4
2018-06-01,NZ,-3,-5
2018-07-01,NZ,-5,-5
2018-08-01,NZ,-7,-6
2018-09-01,NZ,-5,-6
2018-10-01,NZ,-7,-7
2018-11-01,NZ,-8,-6
2018-12-01,NZ,-6,-7
2019-01-01,NZ,-4,-9
2019-02-01,NZ,-5,-9
2019-03-01,NZ,-5,-8
2019-04-01,NZ,-4,-10
2019-05-01,NZ,-6,-8
2019-06-01,NZ,-7,-7
2019-07-01,NZ,-7,-6
2019-08-01,NZ,-7,-5
2019-09-01,NZ,-6,-7
2019-10-01,NZ,-5,-6
2019-11-01,NZ,-5,-7
2019-12-01,NZ,-7,-9
2020-01-01,NZ,-5,-9
2020-02-01,NZ,-6,-10
2020-03-01,NZ,-6,-10
2020-04-01,NZ,-5,-8
2020-05-01,NZ,-6,-6
2020-06-01,NZ,-5,-7
2020-07-01,NZ,-3,-5
2020-08-01,NZ,-2,-4
2020-09-01,NZ,0,-5
2020-10-01,NZ,-1,-3
2020-11-01,NZ,0,-3
2020-12-01,NZ,0,-4
2021-01-01,NZ,-1,-5
2021-02-01,NZ,-3,-4
2021-03-01,NZ,-1,-5
2021-04-01,NZ,1,-7
2021-05-01,NZ,3,-7
2021-06-01,NZ,2,-9
2021-07-01,NZ,1,-8
2021-08-01,NZ,3,-7
2021-09-01,NZ,5,-8
2021-10-01,NZ,4,-6
2021-11-01,NZ,5,-6
2021-12-01,NZ,6,-8
2022-01-01,NZ,7,-6
2022-02-01,NZ,8,-5
2022-03-01,NZ,7,-5
2022-04-01,NZ,8,-5
2022-05-01,NZ,6,-4
2022-06-01,NZ,4,-2
2022-07-01,NZ,3,0
2022-08-01,NZ,4,0
2022-09-01,NZ,5,1
2022-10-01,NZ,4,2
2022-11-01,NZ,4,4
2022-12-01,NZ,6,6
2023-01-01,NZ,7,4
2023-02-01,NZ,8,6
2023-03-01,NZ,7,4
2023-04-01,NZ,5,4
2023-05-01,NZ,4,6
2023-06-01,NZ,5,5
2023-07-01,NZ,7,3
2023-08-01,NZ,8,3
2023-09-01,NZ,8,4
2023-10-01,NZ,8,5
2023-11-01,NZ,10,3
2023-12-01,NZ,9,4
2024-01-01,NZ,8,6
2024-02-01,NZ,8,8
2024-03-01,NZ,7,9
2015-01-01,OM,-2,-2
2015-02-01,OM,0,-1
2015-03-01,OM,0,-1
2015-04-01,OM,-2,1
2015-05-01,OM,-2,1
2015-06-01,OM,-4,-1
2015-07-01,OM,-4,-1
2015-08-01,OM,-3,-2
2015-09-01,OM,-1,-2
2015-10-01,OM,1,-2
2015-11-01,OM,3,0
2015-12-01,OM,4,0
2016-01-01,OM,4,1
2016-02-01,OM,5,3
2016-03-01,OM,6,2
2016-04-01,OM,4,4
2016-05-01,OM,5,3
2016-06-01,OM,5,4
2016-07-01,OM,5,6
2016-08-01,OM,7,6
2016-09-01,OM,6,7
2016-10-01,OM,8,6
2016-11-01,OM,10,4
2016-12-01,OM,9,2
2017-01-01,OM,11,0
2017-02-01,OM,9,2
2017-03-01,OM,7,4
2017-04-01,OM,6,2
2017-05-01,OM,5,2
2017-06-01,OM,5,3
2017-07-01,OM,5,2
2017-08-01,OM,6,3
2017-09-01,OM,7,4
2017-10-01,OM,5,3
2017-11-01,OM,7,5
2017-12-01,OM,7,3
2018-01-01,OM,8,3
2018-02-01,OM,6,3
2018-03-01,OM,4,3
2018-04-01,OM,5,4
2018-05-01,OM,5,2
2018-06-01,OM,7,0
2018-07-01,OM,9,1
2018-08-01,OM,11,3
2018-09-01,OM,9,4
2018-10-01,OM,10,3
2018-11-01,OM,12,5
2018-12-01,OM,11,7
2019-01-01,OM,11,7
2019-02-01,OM,13,6
2019-03-01,OM,11,5
2019-04-01,OM,12,5
2019-05-01,OM,10,3
2019-06-01,OM,12,4
2019-07-01,OM,10,3
2019-08-01,OM,8,4
2019-09-01,OM,7,2
2019-10-01,OM,9,2
2019-11-01,OM,7,0
2019-12-01,OM,8,-1
2020-01-01,OM,10,0
2020-02-01,OM,10,2
2020-03-01,OM,12,0
2020-04-01,OM,13,0
2020-05-01,OM,12,-2
2020-06-01,OM,13,-2
2020-07-01,OM,13,0
2020-08-01,OM,13,-1
2020-09-01,OM,11,-2
2020-10-01,OM,10,-1
2020-11-01,OM,11,-1
2020-12-01,OM,13,-1
